"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PIH1D1",0.352353716677249,7.94674051378117,8.74906590091068,4.43954286853753e-05,0.000140216667670558,1.35876221539622
"CHP1",0.365190418796788,8.35321567044562,8.74746276353115,4.44493451156164e-05,0.000140362150834251,1.35739765324173
"AAAS",-0.318918923937046,8.33611988574875,-8.74728081320587,4.44554691026027e-05,0.000140362150834251,1.35724276715486
"FAM47E-STBD1 /// STBD1",0.451809025420857,6.37865164284613,8.74416207166129,4.4560586157633e-05,0.000140671929014445,1.35458750526521
"GORASP2",0.303445562947827,9.61730287374115,8.74134993363126,4.46556095972544e-05,0.000140949750613116,1.35219260440844
"SFSWAP",-0.393759199745942,7.74731414058749,-8.73777838631734,4.47766235051345e-05,0.000141309507617398,1.3491500408577
"FABP4",-0.803172036799961,5.95474828980076,-8.73578489926097,4.4844329204534e-05,0.000141500943871777,1.347451358941
"ZC3H10",-0.408004863199853,6.68291228125109,-8.73413924222866,4.49003084210964e-05,0.000141647762487428,1.34604882478751
"ABRACL",0.334754823005062,9.66920668311101,8.73397435613612,4.49059215845394e-05,0.000141647762487428,1.34590828616456
"FUT4",0.585825762874093,6.17352725961052,8.73379532721117,4.49120171041595e-05,0.000141647762487428,1.34575569056679
"C19orf70",0.456704694000475,8.73267428144933,8.73078719046771,4.50145769048867e-05,0.000141948934300164,1.34319130992392
"PADI3",-0.542504153790409,5.79149802477085,-8.72853698699976,4.50914683667654e-05,0.000142169081739108,1.34127257140277
"SWI5",-0.410233059386673,9.83300355762383,-8.72748016332437,4.51276320989647e-05,0.000142260769592781,1.34037128014966
"SUCLG2",-0.356367607622808,7.74667567899728,-8.72654581783654,4.51596319680953e-05,0.000142339304527186,1.33957436619067
"DYNLL2",0.39496991925365,7.62462734284001,8.72214781203848,4.53106009819653e-05,0.000142792736563909,1.33582230069079
"NGFRAP1",0.301988657784031,12.6203516273503,8.71941674026953,4.54046361528941e-05,0.000143066632019882,1.3334915505919
"CCM2",0.469598552470478,6.16265390888032,8.71646305532407,4.55065841181522e-05,0.000143365370263368,1.33097013287089
"PDZK1IP1",-0.650755144847984,6.86557587792781,-8.7139305028598,4.55942021172763e-05,0.000143618876305423,1.32880764831449
"PSMA7",0.273220964356598,12.757322581381,8.71124811310642,4.56872115672942e-05,0.000143889282910073,1.32651665002767
"KLHL2",-0.414258209781239,7.19192605057253,-8.71102531187084,4.56949466210184e-05,0.00014389107995242,1.32632633160577
"TCF7L1",0.470888293011958,6.38718170104378,8.70970275080683,4.57408927700297e-05,0.000144013182378629,1.32519650688729
"MGRN1",0.283010970884193,9.63788734523066,8.70831681843669,4.57890963811234e-05,0.000144142352933931,1.32401239251658
"USF2",0.506522137769149,7.12929398576936,8.7056843207363,4.58808141973433e-05,0.000144408442617057,1.3217628038461
"TMED2",0.287668248689027,11.7279959060628,8.70477969376488,4.59123797762113e-05,0.000144485151273179,1.32098962821929
"RNF207",0.416980948978424,5.92546326143848,8.70137314759735,4.60314660078996e-05,0.000144837218126689,1.31807748645349
"DNAJC1",-0.40509643596001,8.96462057989403,-8.69571010099169,4.62302069383116e-05,0.00014543479282593,1.31323423596386
"WDR55",0.366592929579602,8.61055956382324,8.69554922298048,4.62358669684109e-05,0.00014543479282593,1.31309660866546
"PEX10",0.293604356000214,7.76604404069954,8.69380580077805,4.62972544219481e-05,0.000145605082651175,1.31160501656385
"CDAN1",0.392664873644008,6.02790640930113,8.691020725659,4.639551023228e-05,0.000145891252153611,1.30922171711914
"MED4",0.35789155606755,6.49146038720716,8.68905438710579,4.64650231518222e-05,0.000146086963835504,1.30753866006398
"MCAM",0.347933797485725,8.12174051289905,8.68493189958405,4.66111407129682e-05,0.000146523307346074,1.30400905111344
"PDK2",0.299120451322104,6.33506485938523,8.68472748625595,4.66183994195088e-05,0.000146523307346074,1.30383399934782
"ATAD3A /// ATAD3B",0.363077685597865,10.621608011206,8.68353331469424,4.66608298782288e-05,0.000146627823151394,1.30281128789167
"BCAS3",-0.334760977795022,7.72299185610844,-8.68338074504724,4.66662540123338e-05,0.000146627823151394,1.30268061588242
"ZNF485",-0.826080955528091,5.61614036291776,-8.68128228737506,4.67409302832068e-05,0.000146839487534479,1.30088314650903
"RNF187",0.326525475828497,6.04877031715399,8.67914122420301,4.68172616707331e-05,0.000147056284547232,1.29904880993174
"ZNF740",0.474852355581996,6.53117734501341,8.67681967305722,4.6900186582527e-05,0.00014729372123901,1.29705941632265
"SEL1L3",0.52047111986472,3.69423044423705,8.67386314193434,4.70060326679269e-05,0.000147603058177399,1.29452525164247
"TSPAN33",0.705655012505099,6.56263899357602,8.67303275101486,4.70358097454267e-05,0.000147673472397553,1.29381336008572
"ATP5J2 /// ATP5J2-PTCD1",0.276139821152533,12.7894578944061,8.66956929150736,4.71602359476794e-05,0.000148040978239011,1.29084353539349
"SF3A3",0.289058138299096,9.88165726213524,8.66922280695947,4.71727039608835e-05,0.000148056975519672,1.29054637977687
"GOLGA8A /// GOLGA8B",-0.347160802198652,8.17299175886711,-8.66366492944838,4.73732094209017e-05,0.000148663052813967,1.28577842547429
"NPC2",0.292300857604303,8.38634015926067,8.66172025295924,4.7443592246472e-05,0.000148860663439797,1.28410953882698
"AGAP1",0.45936569452089,5.91656601415831,8.66076087049118,4.74783581948004e-05,0.000148946477035984,1.28328609914582
"PPP1R13L",-0.366249039609961,8.51088565027167,-8.65976891068578,4.7514334891849e-05,0.000149036061528642,1.28243461852155
"USP30",0.527963107670275,7.39576178413345,8.6592436167835,4.75333988607492e-05,0.000149072576939301,1.28198368275026
"LIMD1",0.455680049471439,5.99737155376711,8.65876770400226,4.75506781385374e-05,0.000149103484736048,1.28157511830312
"SDHD",0.277281061068782,9.93425262758515,8.6583501702127,4.75658436462736e-05,0.00014912775582138,1.28121665602559
"GNAI3",0.276039769378956,9.2507334320048,8.65711265909434,4.76108241211584e-05,0.00014924548020124,1.28015414008837
"PES1",-0.275438339117285,10.0445597467193,-8.65603425175452,4.76500606874009e-05,0.000149345165238102,1.27922812625921
"PSTK",-0.417671962536811,5.410718446261,-8.65431269584255,4.77127730508276e-05,0.000149513212289704,1.27774965065361
"TTI1",0.473500258996703,8.8366759923939,8.65415378343979,4.77185665593011e-05,0.000149513212289704,1.27761316404434
"RSAD1",0.350562867894593,6.94185679811587,8.65093488541318,4.7836089685767e-05,0.000149858060403829,1.27484806986238
"NSFL1C",0.306965434509705,9.812381161361,8.65065341222418,4.78463818842332e-05,0.000149866926662966,1.27460623842243
"CERCAM",0.455954598501094,6.26272434901824,8.64953680538999,4.78872357467277e-05,0.000149971502064132,1.2736468263518
"HIST1H2BF",-0.435336773336855,4.21140861678883,-8.64727650661213,4.79700549294586e-05,0.000150207449829006,1.27170441500885
"DFFB",0.383091802641735,5.04570747059288,8.64636629265929,4.80034515221718e-05,0.000150288592419532,1.27092209398485
"COMMD4",0.371404536702897,8.73869104603208,8.64105674946607,4.8198786979661e-05,0.00015087662682349,1.26635722321282
"ZNF780A",-0.403243535581316,5.76866322279284,-8.6400643653657,4.82353956456217e-05,0.000150961258023116,1.26550376419598
"HSD17B14",-0.344266773680292,7.08271580322538,-8.639916416601,4.82408561039811e-05,0.000150961258023116,1.26537651998765
"PSPH",0.398716670763166,6.62754880098893,8.63782862771622,4.8317986106874e-05,0.0001511790672956,1.26358071181954
"HLA-H",-0.368612886747085,5.59365582663908,-8.63587906557956,4.83901351366364e-05,0.000151381226492867,1.26190347361142
"SLC41A3",0.318491945452852,7.88010899549226,8.63453710338745,4.84398688227535e-05,0.000151513210627033,1.26074878020799
"ZNRF2",0.510527663020946,6.3239873940783,8.63303502986711,4.84956046881355e-05,0.000151663924720728,1.25945614198096
"HLA-F",-0.284848769181745,5.18104943984286,-8.63246936048814,4.851661313241e-05,0.000151706003137369,1.25896929591504
"ASCC2",-0.567414109816037,7.91058542721702,-8.63009396450014,4.86049452873464e-05,0.000151951951841996,1.25692461071856
"EZH2",0.484438978281159,7.32430219676993,8.62994741528093,4.86104008456894e-05,0.000151951951841996,1.25679844928106
"DTX2",-0.282170897246804,7.29157772554187,-8.62767601870378,4.86950460313361e-05,0.000152192857842103,1.25484281965736
"LOC101926969 /// LOC105371175 /// LOC105371206 /// LOC105371216 /// TMEM128",-0.633228050817647,5.94182857889077,-8.62611418638011,4.87533452518299e-05,0.000152351359271472,1.25349786344912
"BTN2A3P",-0.343957156779688,6.19067186056937,-8.6233885242644,4.88552759254305e-05,0.000152646135918847,1.2511502025916
"HIST1H1D",-0.676013844603396,5.74749373607432,-8.62263096264363,4.88836488703293e-05,0.000152711028762124,1.25049759201508
"EIF4A1 /// SNORD10",0.430353470783554,6.88692120044087,8.622177553739,4.89006392768881e-05,0.00015274034824837,1.25010697469025
"ZNF264",-0.519202771440291,5.74505235000856,-8.6181515119288,4.90517979561213e-05,0.00015318866586079,1.24663774235811
"ASH1L",-0.288110260723016,7.82652517669008,-8.61787475175997,4.90622083222692e-05,0.000153197355712757,1.24639920925874
"NIT2",0.564616723582009,7.03956786652831,8.61529124563215,4.9159507488887e-05,0.000153456339644678,1.24417223922539
"DEPTOR",0.278642552092504,5.9080997738463,8.61526676117361,4.91604306549423e-05,0.000153456339644678,1.24415113108762
"TMEM47",-0.292175007893925,7.74022919179951,-8.61470659442389,4.91815566154714e-05,0.000153498427826749,1.24366819576675
"PROSER1",0.305690921902288,8.28894846781209,8.61349818661462,4.92271650192206e-05,0.00015361690215134,1.24262630507841
"RALB",0.301060292416416,9.53665518112391,8.6122062534138,4.92759786490297e-05,0.000153745340249668,1.24151226454905
"WDR45",-0.323551486106549,7.68078316379488,-8.60957475958589,4.93755743544204e-05,0.000154032158330876,1.23924268524467
"THAP3",-0.532476352812632,6.38760681555747,-8.60929858326275,4.93860401194097e-05,0.000154040880533969,1.23900445862929
"SGK494",0.770887333894773,6.11520033000059,8.60770130272441,4.94466185272792e-05,0.000154205882997186,1.23762653789121
"HAGH",0.336968892370665,8.77813068669319,8.60637721151157,4.94968994951054e-05,0.000154338725269321,1.23648412770031
"OBSL1",0.476177428283385,6.02733699065042,8.60449829299591,4.95683484373014e-05,0.000154537520958516,1.23486276886974
"AP1G2",0.422761272610181,9.04779303389865,8.60354064092193,4.96048094620298e-05,0.000154627191251809,1.23403627751516
"CAMK2N1",0.313105600411264,7.34831255578622,8.60211429841469,4.96591711865332e-05,0.000154755327974877,1.23280514645994
"GOLGA8A /// GOLGA8B /// NXF3",-0.616169199686073,5.77363034913118,-8.60205777398651,4.96613268670625e-05,0.000154755327974877,1.23275635456575
"ADAMTS13",-0.386199371482592,5.24227487754896,-8.60032869187517,4.9727320143737e-05,0.000154936937289298,1.23126368217862
"AHNAK2",0.397206705916713,7.72996258229555,8.5998340810789,4.97462159688821e-05,0.000154971770051036,1.2308366515502
"NALCN",0.276727971095442,6.74784337872096,8.59847756873052,4.97980809521318e-05,0.000155109283164177,1.22966537906294
"CYP2U1",-0.339622147269397,5.42522790903045,-8.59775587642535,4.98256990327458e-05,0.000155171241955911,1.22904217571401
"MRPL18",0.283875595535449,9.85047735439881,8.59603212675371,4.98917342685371e-05,0.000155352804813845,1.22755348970204
"GSKIP",-0.304120022466972,9.81209993853742,-8.59463061198278,4.99454977347926e-05,0.000155496105488386,1.22634291376072
"ADCK1",-0.449380991427071,6.60575129657452,-8.59298302389758,5.00087843764198e-05,0.000155669005799134,1.22491957963363
"RNF13",-0.438593763118645,9.34035518977541,-8.59267325681282,5.00206931499857e-05,0.000155681946571256,1.22465194982345
"C1orf122",-0.277689555467589,9.56041894938336,-8.59212781764714,5.00416699416093e-05,0.000155723101813957,1.22418068670696
"LZTFL1",0.33310434660847,7.30201272314397,8.59130985050107,5.00731463559352e-05,0.000155796912689791,1.22347391110033
"SKA3",-0.278101179286773,9.16176725781818,-8.5906796793393,5.00974113687169e-05,0.000155848266717675,1.22292936512458
"NCKAP1",0.303842656172849,11.0542469086668,8.58975666813727,5.01329762517298e-05,0.000155934752213062,1.2221317093038
"ZNF383",-0.722242553784809,5.10575171723898,-8.58862694358973,5.01765448383439e-05,0.000156046101971709,1.22115531746761
"BEST4",-1.07173808209546,5.15430261886334,-8.58563540305286,5.02921219870041e-05,0.000156381324970892,1.21856929185232
"SCMH1",0.351967763200501,6.69376848216433,8.58456747682447,5.03334536418143e-05,0.000156458635191896,1.21764594631996
"B4GALT5",0.449330953610793,7.39597848666548,8.58439516862367,5.03401260267235e-05,0.000156458635191896,1.21749695706802
"SDAD1",-0.392437155121703,7.88620332034225,-8.58438924218381,5.03403555372452e-05,0.000156458635191896,1.2174918326257
"DBNDD2 /// SYS1-DBNDD2",0.306278593299764,10.6492811588636,8.58052677559967,5.04901868049909e-05,0.000156876560950208,1.21415143205516
"SLAIN2",-0.374227627935085,8.22114706772451,-8.58052014028855,5.04904446316542e-05,0.000156876560950208,1.21414569252678
"FYCO1",0.457790846122618,6.44668191205601,8.57679258336776,5.06355203677922e-05,0.000157302983923703,1.2109207832933
"CDK13",0.371387468734281,6.51873258155407,8.57493587196275,5.07079585261687e-05,0.000157499905387364,1.20931400960581
"YARS",-0.305694831300082,9.54088244270149,-8.5747659658377,5.07145931159172e-05,0.000157499905387364,1.20916696068474
"CD164",0.26494988418683,9.87514445972249,8.5687738096272,5.09492053846851e-05,0.000158204057041746,1.20397937608269
"ROCK2",0.30320923545931,8.16766575459061,8.56715995762643,5.10126019266644e-05,0.000158376425582799,1.20258170385875
"MED17",-0.291174669777583,8.55799111680406,-8.56587692789012,5.10630663331103e-05,0.000158508597254125,1.20147038383761
"ZFAND6",-0.316405298371386,10.5749789898694,-8.5642343128243,5.11277562163205e-05,0.000158684879593352,1.20004740115222
"TRIM41",-0.317711344113996,6.81218507077906,-8.56121962996854,5.12467217993633e-05,0.000159029536560323,1.19743522056869
"LSM7",0.323364015136235,10.5764597951002,8.56011227519202,5.12904986535641e-05,0.000159140796378523,1.19647552193667
"HMGCR",0.334481237035419,8.25298941350869,8.55093961354184,5.16547454893329e-05,0.000160246201484054,1.18852200261806
"PKIG",-0.287010494445388,8.47996308128973,-8.55026329716043,5.16817172893855e-05,0.000160305113519694,1.18793529636085
"MSR1",-0.500824886975358,4.94371122562339,-8.54719001270688,5.18044814526682e-05,0.000160661087939374,1.18526873027537
"TRIM6",-0.337804419180825,6.82610623661824,-8.54455772420583,5.190989123476e-05,0.000160963139657082,1.18298416817539
"C3orf67",-0.352931045880144,5.85591547593539,-8.54366957767371,5.1945511539686e-05,0.000161048727039681,1.18221321484386
"CPNE8",0.423587624225953,7.62119762859857,8.53384102644996,5.234154426191e-05,0.000162251516430962,1.17367713876738
"S1PR5",0.852310329912018,5.06314595004669,8.5333951007467,5.23595930077763e-05,0.000162282417587682,1.17328966053445
"ZNF234",-0.420161144148269,5.68481578857888,-8.52919666785647,5.25298681528029e-05,0.000162785044280341,1.16964069537856
"PIK3R2",0.609857698373161,6.36669722893992,8.52823949122756,5.25687755470093e-05,0.000162880482580397,1.16880858096433
"CCDC92",0.295718249236059,6.21533857126762,8.52781301565994,5.25861214237029e-05,0.000162909094967399,1.16843780273408
"NOL9",-0.342517005695708,8.30964913023473,-8.52566196325126,5.26737087693342e-05,0.000163155269420621,1.16656744232915
"P2RX5",0.360923929345086,8.32961327755001,8.5237895127657,5.2750085823933e-05,0.000163354111414492,1.1649390114794
"CAST",0.286562252765647,9.29230995462061,8.52368945177422,5.27541708142995e-05,0.000163354111414492,1.16485198221875
"YWHAG",-0.305995753940927,9.28365119715201,-8.52254379856169,5.28009675404158e-05,0.000163473814102314,1.16385547628527
"TGFBR2",-0.278673455716271,10.2380026456957,-8.52212340711113,5.28181510910616e-05,0.000163482707110467,1.16348978589365
"ADH1C",-1.0143441313827,4.44675402934455,-8.5220752525056,5.28201198187522e-05,0.000163482707110467,1.16344789618244
"RALGPS2",0.347331087930015,7.83268700128325,8.52035585796806,5.28904688922141e-05,0.000163654652329478,1.16195206601616
"JAZF1",0.399304389089194,6.20195256989578,8.52031916993435,5.28919711347659e-05,0.000163654652329478,1.16192014562915
"POLR2B",0.324421141670035,11.1997425641622,8.51847145247126,5.2967690753738e-05,0.000163863693946099,1.16031239403842
"SCLY /// UBE2F-SCLY",-0.40013880619859,7.19830653885602,-8.51445697025294,5.31326261819851e-05,0.00016434863148606,1.15681828576595
"BCR /// BCRP2",1.38513729597959,4.62007718240922,8.51347508142984,5.3173055271766e-05,0.000164448358804766,1.15596346639968
"LIFR",-0.347614974794749,5.22054779727789,-8.51216681328393,5.32269768737406e-05,0.000164589777295182,1.15482437902256
"NOC2L",0.318329244420648,8.49282232307885,8.51087827679417,5.32801454851902e-05,0.000164728824187894,1.15370233035958
"MICAL2",-0.292470104215756,8.93352482882895,-8.51029769917125,5.33041213042722e-05,0.000164777585389411,1.15319672154437
"EPM2AIP1 /// TRANK1",0.335626249360755,8.1052105585139,8.50923159028359,5.33481795448508e-05,0.000164888402274359,1.15226820296376
"FKBPL",-0.343929611885709,7.32909234659052,-8.50464752121904,5.35380901419989e-05,0.000165449915742715,1.14827465192564
"MEGF9",0.490068480462882,5.1478667367346,8.50065476210214,5.37041249496011e-05,0.000165937483921198,1.14479479050641
"NAPRT",0.621913694597221,7.94842136358884,8.49885203452237,5.37792796985745e-05,0.00016614413989635,1.14322319381233
"PMPCA",0.588932560643329,8.32242723403954,8.49404205370236,5.39803861572119e-05,0.000166677778043462,1.13902856264932
"MRPL50",0.285291563748498,7.28982096043683,8.49386980573469,5.39876035947252e-05,0.000166677778043462,1.138878314337
"SETD5",-0.53625810377713,7.72997287645268,-8.4938048223687,5.39903267738403e-05,0.000166677778043462,1.13882163004815
"LTB",0.329873764924314,7.47646917424152,8.49376099132185,5.39921636358203e-05,0.000166677778043462,1.13878339649697
"TP53INP1",-0.318127416466873,6.18486105419149,-8.49372890225812,5.3993508461998e-05,0.000166677778043462,1.13875540530187
"ARSD",0.399990443761934,4.99950792190679,8.49066372575653,5.41221417401673e-05,0.000167049192363535,1.13608125869694
"ACVR2A",-0.446793108467258,6.26032838647227,-8.48963262677106,5.41654904986064e-05,0.000167157300426246,1.13518151980946
"PABPC1L",0.387773602151691,9.43898116330919,8.48905884907324,5.41896298189425e-05,0.000167206103131609,1.13468080129191
"OXTR",-0.302689190182704,5.99435043942344,-8.48700243842377,5.42762444620366e-05,0.000167447633452464,1.13288600432645
"KDM1A",0.485412466205618,10.0390746139884,8.48572779706076,5.43300098546377e-05,0.000167587761929127,1.13177334099638
"HTT",0.386825440053632,8.03324460935984,8.48543944269766,5.43421811988845e-05,0.000167599564987469,1.13152161082186
"MRPL33",-0.292511192864788,10.8881466059627,-8.48270096666271,5.44579247337414e-05,0.000167930747789415,1.12913059982194
"BANP",-0.345579527047995,8.34232383250563,-8.48114305427569,5.45238949657246e-05,0.000168108367591589,1.12777007540672
"TMED9",0.335106529744358,8.62223350949086,8.47959157229272,5.45896824522294e-05,0.000168285369511984,1.12641496187335
"MRPS18B",-0.327715053167632,9.8588454810514,-8.47818033872205,5.46496007135913e-05,0.00016844422663164,1.12518216821474
"LOC100506548 /// RPL37",-0.281616706934743,8.12355044472204,-8.47661895629445,5.47159804183259e-05,0.000168600147915626,1.12381801376939
"PRRG4",0.452708292916907,4.15582320338909,8.47659553327552,5.47169769027112e-05,0.000168600147915626,1.12379754788167
"NHEJ1",0.483020007162636,6.68218990772233,8.47565534429944,5.47569922152357e-05,0.00016869756583077,1.12297601827259
"LOC105369248 /// NPIPB11 /// NPIPB3 /// NPIPB4 /// NPIPB5",-0.4086038743249,11.0399507110983,-8.47480927188478,5.47930300438333e-05,0.00016878270174852,1.12223666274839
"GLUL",0.311367502254753,7.2944301856861,8.47374988842825,5.48381914045006e-05,0.000168895911082348,1.12131081576985
"POLG2",-0.488132748793052,7.95290047443174,-8.47348867191961,5.4849333473941e-05,0.000168904325895528,1.12108251123519
